1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.17947,-0.17573,-0.17199,-0.16826,-0.16454,-0.16082,-0.15711,-0.15341,-0.14973,-0.14605,-0.14239,-0.13874,-0.13510,-0.13148,-0.12788,-0.12430,-0.12073,-0.11719,-0.11367,-0.11016,-0.10669,-0.10323,-0.09977,-0.09630,-0.09284,-0.08937,-0.08590,-0.08243,-0.07895,-0.07548,-0.07199,-0.06850,-0.06501,-0.06152,-0.05802,-0.05451,-0.05100,-0.04748,-0.04396,-0.04043,-0.03689,-0.03335,-0.02980,-0.02625,-0.02268,-0.01911,-0.01553,-0.01194,-0.00835,-0.00474,-0.00113,0.00250,0.00613,0.00978,0.01343,0.01710,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.18266,-0.17892,-0.17519,-0.17146,-0.16775,-0.16404,-0.16034,-0.15665,-0.15298,-0.14931,-0.14566,-0.14203,-0.13841,-0.13481,-0.13123,-0.12766,-0.12412,-0.12059,-0.11709,-0.11362,-0.11016,-0.10669,-0.10323,-0.09977,-0.09630,-0.09283,-0.08936,-0.08588,-0.08240,-0.07892,-0.07543,-0.07194,-0.06845,-0.06494,-0.06144,-0.05793,-0.05441,-0.05089,-0.04736,-0.04382,-0.04028,-0.03673,-0.03318,-0.02961,-0.02604,-0.02246,-0.01887,-0.01527,-0.01167,-0.00805,-0.00443,-0.00080,0.00285,0.00650,0.01017,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.18585,-0.18212,-0.17839,-0.17468,-0.17097,-0.16727,-0.16358,-0.15991,-0.15624,-0.15259,-0.14896,-0.14534,-0.14174,-0.13815,-0.13459,-0.13104,-0.12752,-0.12402,-0.12054,-0.11708,-0.11362,-0.11016,-0.10670,-0.10323,-0.09976,-0.09629,-0.09281,-0.08933,-0.08585,-0.08236,-0.07887,-0.07537,-0.07187,-0.06837,-0.06486,-0.06134,-0.05782,-0.05429,-0.05075,-0.04721,-0.04366,-0.04010,-0.03654,-0.03297,-0.02939,-0.02580,-0.02220,-0.01860,-0.01498,-0.01136,-0.00772,-0.00408,-0.00042,0.00324,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.18905,-0.18532,-0.18160,-0.17790,-0.17420,-0.17051,-0.16683,-0.16317,-0.15952,-0.15589,-0.15227,-0.14867,-0.14508,-0.14152,-0.13797,-0.13445,-0.13095,-0.12747,-0.12401,-0.12055,-0.11709,-0.11362,-0.11016,-0.10669,-0.10322,-0.09974,-0.09626,-0.09278,-0.08929,-0.08580,-0.08230,-0.07880,-0.07529,-0.07178,-0.06827,-0.06474,-0.06121,-0.05768,-0.05414,-0.05059,-0.04703,-0.04347,-0.03990,-0.03632,-0.03273,-0.02913,-0.02553,-0.02191,-0.01829,-0.01465,-0.01101,-0.00735,-0.00369,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.19225,-0.18853,-0.18482,-0.18113,-0.17744,-0.17376,-0.17010,-0.16645,-0.16281,-0.15920,-0.15559,-0.15201,-0.14845,-0.14490,-0.14138,-0.13788,-0.13440,-0.13094,-0.12748,-0.12402,-0.12055,-0.11709,-0.11362,-0.11014,-0.10667,-0.10319,-0.09970,-0.09622,-0.09273,-0.08923,-0.08573,-0.08222,-0.07871,-0.07519,-0.07167,-0.06814,-0.06461,-0.06107,-0.05752,-0.05396,-0.05040,-0.04682,-0.04324,-0.03966,-0.03606,-0.03245,-0.02884,-0.02521,-0.02158,-0.01794,-0.01428,-0.01062,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.19546,-0.19175,-0.18805,-0.18437,-0.18069,-0.17703,-0.17338,-0.16974,-0.16612,-0.16252,-0.15894,-0.15537,-0.15183,-0.14831,-0.14481,-0.14133,-0.13787,-0.13441,-0.13095,-0.12748,-0.12401,-0.12054,-0.11707,-0.11360,-0.11012,-0.10663,-0.10315,-0.09965,-0.09616,-0.09266,-0.08915,-0.08564,-0.08212,-0.07860,-0.07507,-0.07154,-0.06799,-0.06444,-0.06089,-0.05732,-0.05375,-0.05017,-0.04658,-0.04299,-0.03938,-0.03577,-0.03214,-0.02851,-0.02486,-0.02121,-0.01754,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.19868,-0.19498,-0.19129,-0.18762,-0.18395,-0.18031,-0.17667,-0.17305,-0.16945,-0.16587,-0.16230,-0.15876,-0.15523,-0.15173,-0.14826,-0.14480,-0.14134,-0.13787,-0.13441,-0.13094,-0.12747,-0.12400,-0.12052,-0.11704,-0.11356,-0.11007,-0.10658,-0.10309,-0.09959,-0.09608,-0.09257,-0.08905,-0.08553,-0.08200,-0.07846,-0.07492,-0.07137,-0.06782,-0.06425,-0.06068,-0.05710,-0.05351,-0.04992,-0.04631,-0.04270,-0.03907,-0.03544,-0.03179,-0.02814,-0.02447,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.20191,-0.19822,-0.19455,-0.19088,-0.18723,-0.18360,-0.17998,-0.17638,-0.17279,-0.16923,-0.16569,-0.16216,-0.15866,-0.15519,-0.15172,-0.14826,-0.14480,-0.14134,-0.13787,-0.13440,-0.13093,-0.12745,-0.12397,-0.12049,-0.11700,-0.11351,-0.11001,-0.10651,-0.10301,-0.09950,-0.09598,-0.09246,-0.08893,-0.08539,-0.08185,-0.07830,-0.07474,-0.07118,-0.06761,-0.06403,-0.06044,-0.05684,-0.05324,-0.04962,-0.04600,-0.04236,-0.03872,-0.03507,-0.03140,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.20515,-0.20147,-0.19781,-0.19416,-0.19053,-0.18691,-0.18331,-0.17972,-0.17616,-0.17261,-0.16909,-0.16559,-0.16211,-0.15865,-0.15519,-0.15173,-0.14827,-0.14480,-0.14133,-0.13786,-0.13438,-0.13090,-0.12742,-0.12393,-0.12044,-0.11694,-0.11344,-0.10994,-0.10642,-0.10291,-0.09938,-0.09586,-0.09232,-0.08878,-0.08523,-0.08167,-0.07811,-0.07454,-0.07096,-0.06737,-0.06377,-0.06017,-0.05655,-0.05293,-0.04929,-0.04565,-0.04199,-0.03833,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.20840,-0.20474,-0.20109,-0.19746,-0.19384,-0.19023,-0.18665,-0.18309,-0.17954,-0.17602,-0.17252,-0.16904,-0.16558,-0.16212,-0.15866,-0.15519,-0.15173,-0.14826,-0.14478,-0.14131,-0.13783,-0.13435,-0.13086,-0.12737,-0.12387,-0.12037,-0.11686,-0.11335,-0.10984,-0.10631,-0.10278,-0.09925,-0.09571,-0.09216,-0.08860,-0.08504,-0.08147,-0.07789,-0.07430,-0.07070,-0.06709,-0.06348,-0.05986,-0.05622,-0.05258,-0.04892,-0.04526,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.21167,-0.20802,-0.20438,-0.20076,-0.19716,-0.19358,-0.19001,-0.18647,-0.18295,-0.17945,-0.17597,-0.17251,-0.16905,-0.16559,-0.16212,-0.15865,-0.15519,-0.15171,-0.14824,-0.14476,-0.14127,-0.13779,-0.13430,-0.13080,-0.12730,-0.12379,-0.12028,-0.11676,-0.11324,-0.10971,-0.10618,-0.10263,-0.09909,-0.09553,-0.09197,-0.08839,-0.08481,-0.08123,-0.07763,-0.07402,-0.07041,-0.06678,-0.06315,-0.05950,-0.05585,-0.05218,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.21495,-0.21131,-0.20769,-0.20409,-0.20051,-0.19694,-0.19340,-0.18988,-0.18638,-0.18290,-0.17944,-0.17598,-0.17251,-0.16905,-0.16558,-0.16211,-0.15864,-0.15516,-0.15169,-0.14820,-0.14471,-0.14122,-0.13773,-0.13423,-0.13072,-0.12721,-0.12369,-0.12017,-0.11664,-0.11310,-0.10956,-0.10601,-0.10246,-0.09889,-0.09532,-0.09174,-0.08815,-0.08456,-0.08095,-0.07734,-0.07371,-0.07008,-0.06643,-0.06278,-0.05911,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.21824,-0.21462,-0.21102,-0.20744,-0.20387,-0.20033,-0.19680,-0.19330,-0.18983,-0.18637,-0.18291,-0.17944,-0.17598,-0.17251,-0.16904,-0.16557,-0.16209,-0.15861,-0.15513,-0.15164,-0.14815,-0.14466,-0.14115,-0.13765,-0.13414,-0.13062,-0.12710,-0.12357,-0.12003,-0.11649,-0.11294,-0.10939,-0.10582,-0.10225,-0.09867,-0.09508,-0.09148,-0.08788,-0.08426,-0.08064,-0.07701,-0.07336,-0.06971,-0.06604,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.22155,-0.21795,-0.21436,-0.21080,-0.20725,-0.20373,-0.20023,-0.19675,-0.19329,-0.18983,-0.18637,-0.18291,-0.17944,-0.17597,-0.17250,-0.16902,-0.16554,-0.16206,-0.15857,-0.15508,-0.15158,-0.14808,-0.14458,-0.14107,-0.13755,-0.13403,-0.13050,-0.12696,-0.12342,-0.11987,-0.11631,-0.11275,-0.10918,-0.10560,-0.10201,-0.09841,-0.09481,-0.09119,-0.08757,-0.08393,-0.08029,-0.07663,-0.07297,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.22488,-0.22129,-0.21773,-0.21418,-0.21066,-0.20716,-0.20368,-0.20022,-0.19676,-0.19330,-0.18983,-0.18637,-0.18290,-0.17943,-0.17595,-0.17247,-0.16899,-0.16550,-0.16201,-0.15851,-0.15501,-0.15151,-0.14799,-0.14448,-0.14095,-0.13742,-0.13389,-0.13035,-0.12680,-0.12324,-0.11968,-0.11611,-0.11253,-0.10894,-0.10534,-0.10174,-0.09812,-0.09450,-0.09086,-0.08722,-0.08356,-0.07990,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.22822,-0.22466,-0.22111,-0.21759,-0.21409,-0.21061,-0.20715,-0.20369,-0.20023,-0.19676,-0.19330,-0.18983,-0.18635,-0.18288,-0.17940,-0.17592,-0.17243,-0.16894,-0.16544,-0.16194,-0.15843,-0.15492,-0.15140,-0.14788,-0.14435,-0.14082,-0.13728,-0.13373,-0.13017,-0.12661,-0.12303,-0.11945,-0.11587,-0.11227,-0.10866,-0.10505,-0.10142,-0.09779,-0.09415,-0.09049,-0.08683,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.23158,-0.22804,-0.22452,-0.22102,-0.21754,-0.21408,-0.21062,-0.20716,-0.20369,-0.20022,-0.19675,-0.19328,-0.18981,-0.18633,-0.18284,-0.17936,-0.17586,-0.17237,-0.16887,-0.16536,-0.16185,-0.15833,-0.15481,-0.15128,-0.14775,-0.14420,-0.14065,-0.13710,-0.13353,-0.12996,-0.12638,-0.12279,-0.11920,-0.11559,-0.11198,-0.10835,-0.10472,-0.10107,-0.09742,-0.09375,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.23497,-0.23144,-0.22794,-0.22447,-0.22101,-0.21755,-0.21408,-0.21062,-0.20715,-0.20368,-0.20021,-0.19673,-0.19325,-0.18977,-0.18628,-0.18279,-0.17930,-0.17580,-0.17229,-0.16878,-0.16526,-0.16174,-0.15821,-0.15467,-0.15113,-0.14758,-0.14403,-0.14046,-0.13689,-0.13331,-0.12972,-0.12613,-0.12252,-0.11891,-0.11528,-0.11165,-0.10800,-0.10435,-0.10068,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.23837,-0.23487,-0.23140,-0.22793,-0.22447,-0.22101,-0.21755,-0.21408,-0.21061,-0.20714,-0.20366,-0.20018,-0.19670,-0.19321,-0.18972,-0.18622,-0.18272,-0.17922,-0.17571,-0.17219,-0.16867,-0.16514,-0.16160,-0.15806,-0.15451,-0.15095,-0.14739,-0.14382,-0.14024,-0.13665,-0.13305,-0.12945,-0.12583,-0.12221,-0.11857,-0.11493,-0.11128,-0.10761,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.24180,-0.23832,-0.23486,-0.23140,-0.22794,-0.22448,-0.22101,-0.21754,-0.21407,-0.21059,-0.20711,-0.20363,-0.20014,-0.19665,-0.19315,-0.18965,-0.18615,-0.18263,-0.17912,-0.17559,-0.17207,-0.16853,-0.16499,-0.16144,-0.15788,-0.15432,-0.15075,-0.14717,-0.14358,-0.13998,-0.13638,-0.13276,-0.12914,-0.12550,-0.12186,-0.11820,-0.11454,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.24525,-0.24179,-0.23833,-0.23487,-0.23140,-0.22794,-0.22447,-0.22099,-0.21752,-0.21404,-0.21056,-0.20707,-0.20358,-0.20008,-0.19658,-0.19307,-0.18956,-0.18605,-0.18252,-0.17899,-0.17546,-0.17192,-0.16837,-0.16481,-0.16125,-0.15768,-0.15410,-0.15051,-0.14691,-0.14330,-0.13969,-0.13607,-0.13243,-0.12879,-0.12513,-0.12147,0.00000
